ID,LevelID,Index,MonsterTemplateID
2632,13063,118,301812
2633,13063,119,301812
2634,13063,114,301811
2635,13063,122,301801
2636,13063,123,301801
2637,13063,124,301801
2638,13063,125,301801
2639,13063,126,301801
2640,13063,127,301801
2641,13063,128,301801
2642,13063,129,301801
2643,13063,130,301801
2644,13063,131,301801
2645,13063,132,301801
2646,13063,133,301801
2647,13063,120,301813
2648,13063,121,301813
2649,13063,135,301811
2650,13063,134,301811
2651,13063,138,301811
2652,13063,139,301811
2653,13063,136,301811
2654,13063,137,301811
2655,13063,140,301812
2656,13063,141,301812
2657,13063,143,301813
2658,13063,144,301811
2659,13063,145,301811
2660,13063,146,301811
2661,13063,142,301813
2662,13063,149,301801
2663,13063,150,301801
2664,13063,151,301801
2665,13063,152,301801
2666,13063,153,301801
2667,13063,154,301801
2668,13063,155,301801
2669,13063,156,301801
2670,13063,157,301801
2671,13063,147,301801
2672,13063,148,301801
2673,13063,158,301831
2674,13063,161,1001
2675,13063,162,1002
2676,13063,159,1001
2677,13063,160,1002
2678,14011,1,101911
2679,14011,2,101911
2680,14011,3,101911
2681,14011,4,101911
2682,14011,6,101911
2683,14011,7,101911
2684,14011,5,101912
2685,14011,8,101901
2686,14011,9,101901
2687,14011,10,101901
2688,14011,11,101901
2689,14011,12,101901
2690,14011,13,101901
2691,14011,14,101901
2692,14011,15,101901
2693,14011,16,101901
2694,14011,17,101912
2695,14011,18,101911
2696,14011,19,101912
2697,14011,20,101911
2698,14011,21,101911
2699,14011,22,101911
2700,14011,23,101913
2701,14011,24,101911
2702,14011,25,101911
2703,14011,26,101911
2704,14011,27,101913
2705,14011,28,101913
2706,14011,29,101913
2707,14011,30,101913
2708,14011,31,101902
2709,14011,32,101902
2710,14011,33,101902
2711,14011,34,101902
2712,14011,35,101902
2713,14011,36,101902
2714,14011,37,101902
2715,14011,38,101902
2716,14011,39,101931
2717,14011,40,101921
2718,14011,41,101921
2719,14011,42,1001
2720,14011,43,1001
2721,14011,44,1001
2722,14011,45,1001
2723,14012,49,201911
2724,14012,46,201911
2725,14012,47,201911
2726,14012,48,201911
2727,14012,51,201911
2728,14012,52,201911
2729,14012,50,201912
2730,14012,56,201901
2731,14012,57,201901
2732,14012,58,201901
2733,14012,59,201901
2734,14012,60,201901
2735,14012,61,201901
2736,14012,62,201912
2737,14012,53,201901
2738,14012,54,201901
2739,14012,55,201901
2740,14012,63,201911
2741,14012,64,201912
2742,14012,65,201911
2743,14012,66,201911
2744,14012,70,201911
2745,14012,71,201911
2746,14012,67,201911
2747,14012,68,201913
2748,14012,69,201911
2749,14012,72,201913
2750,14012,73,201913
2751,14012,77,201902
2752,14012,78,201902
2753,14012,79,201902
2754,14012,80,201902
2755,14012,81,201902
2756,14012,82,201902
2757,14012,83,201902
2758,14012,74,201913
2759,14012,75,201913
2760,14012,76,201902
2761,14012,84,201931
2762,14012,86,201921
2763,14012,85,201921
2764,14012,87,1001
2765,14012,88,1001
2766,14012,89,1001
2767,14012,90,1001
2768,14013,93,301911
2769,14013,94,301911
2770,14013,91,301911
2771,14013,92,301911
2772,14013,96,301911
2773,14013,97,301911
2774,14013,95,301912
2775,14013,103,301901
2776,14013,104,301901
2777,14013,105,301901
2778,14013,106,301901
2779,14013,107,301912
2780,14013,98,301901
2781,14013,99,301901
2782,14013,100,301901
2783,14013,101,301901
2784,14013,102,301901
2785,14013,110,301911
2786,14013,111,301911
2787,14013,108,301911
2788,14013,109,301912
2789,14013,112,301911
2790,14013,113,301913
2791,14013,114,301911
2792,14013,115,301911
2793,14013,116,301911
2794,14013,117,301913
2795,14013,118,301913
2796,14013,124,301902
2797,14013,125,301902
2798,14013,126,301902
2799,14013,127,301902
2800,14013,128,301902
2801,14013,119,301913
2802,14013,120,301913
2803,14013,121,301902
2804,14013,122,301902
2805,14013,123,301902
2806,14013,129,301931
2807,14013,130,301921
2808,14013,131,301921
2809,14013,135,1001
2810,14013,132,1001
2811,14013,133,1001
2812,14013,134,1001
2813,14021,1,102011
2814,14021,2,102011
2815,14021,3,102011
2816,14021,4,102011
2817,14021,5,102011
2818,14021,6,102011
2819,14021,7,102011
2820,14021,8,102011
2821,14021,9,102012
2822,14021,10,102021
2823,14021,11,102012
2824,14021,12,102012
2825,14021,13,102011
2826,14021,14,102011
2827,14021,15,102011
2828,14021,16,102011
2829,14021,17,102012
2830,14021,18,102012
2831,14021,19,102001
2832,14021,20,102001
2833,14021,21,102001
2834,14021,22,102001
2835,14021,23,102001
2836,14021,24,102001
2837,14021,25,102001
2838,14021,26,102012
2839,14021,27,102012
2840,14021,28,102012
2841,14021,29,102031
2842,14021,30,102013
2843,14021,31,102013
2844,14021,32,102013
2845,14021,33,1001
2846,14021,34,1001
2847,14021,35,1002
2848,14021,36,1001
2849,14022,37,202011
2850,14022,38,202011
2851,14022,39,202011
2852,14022,40,202011
2853,14022,41,202011
2854,14022,42,202011
2855,14022,43,202011
2856,14022,44,202011
2857,14022,45,202012
2858,14022,46,202021
2859,14022,47,202012
2860,14022,48,202012
2861,14022,49,202011
2862,14022,50,202011
2863,14022,51,202011
2864,14022,52,202011
2865,14022,53,202001
2866,14022,54,202001
2867,14022,55,202001
2868,14022,56,202001
2869,14022,57,202001
2870,14022,58,202001
2871,14022,59,202001
2872,14022,60,202012
2873,14022,61,202012
2874,14022,62,202012
2875,14022,63,202012
2876,14022,64,202012
2877,14022,65,202031
2878,14022,66,202013
2879,14022,67,202013
2880,14022,68,202013
2881,14022,69,1001
2882,14022,70,1001
2883,14022,71,1002
2884,14022,72,1001
2885,14023,73,302011
2886,14023,74,302011
2887,14023,75,302011
2888,14023,76,302011
2889,14023,77,302012
2890,14023,78,302011
2891,14023,79,302011
2892,14023,80,302011
2893,14023,81,302011
2894,14023,82,302012
2895,14023,83,302021
2896,14023,84,302012
2897,14023,85,302011
2898,14023,86,302011
2899,14023,87,302011
2900,14023,88,302011
2901,14023,89,302001
2902,14023,90,302001
2903,14023,91,302001
2904,14023,92,302001
2905,14023,93,302001
2906,14023,94,302012
2907,14023,95,302012
2908,14023,96,302001
2909,14023,97,302001
2910,14023,98,302012
2911,14023,99,302012
2912,14023,100,302012
2913,14023,101,302031
2914,14023,102,302013
2915,14023,103,302013
2916,14023,104,302013
2917,14023,105,1001
2918,14023,106,1002
2919,14023,107,1001
2920,14023,108,1001
2921,14031,1,102121
2922,14031,2,102111
2923,14031,3,102111
2924,14031,4,102111
2925,14031,5,102111
2926,14031,6,102111
2927,14031,7,102111
2928,14031,8,102112
2929,14031,9,102112
2930,14031,10,102121
2931,14031,11,102111
2932,14031,12,102111
2933,14031,13,102111
2934,14031,14,102111
2935,14031,15,102111
2936,14031,16,102112
2937,14031,17,102112
2938,14031,18,102112
2939,14031,19,102113
2940,14031,20,102113
2941,14031,21,102113
2942,14031,22,102113
2943,14031,23,102113
2944,14031,24,102113
2945,14031,25,102113
2946,14031,26,102131
2947,14031,27,102114
2948,14031,28,102114
2949,14031,29,102114
2950,14031,30,1002
2951,14031,31,1001
2952,14031,32,1002
2953,14031,33,1001
2954,14032,34,202111
2955,14032,35,202121
2956,14032,36,202111
2957,14032,37,202112
2958,14032,38,202112
2959,14032,39,202111
2960,14032,40,202111
2961,14032,41,202111
2962,14032,42,202111
2963,14032,43,202111
2964,14032,44,202111
2965,14032,45,202121
2966,14032,46,202112
2967,14032,47,202112
2968,14032,48,202112
2969,14032,49,202111
2970,14032,50,202111
2971,14032,51,202111
2972,14032,52,202113
2973,14032,53,202113
2974,14032,54,202113
2975,14032,55,202113
2976,14032,56,202113
2977,14032,57,202113
2978,14032,58,202113
2979,14032,59,202131
2980,14032,60,202114
2981,14032,61,202114
2982,14032,62,202114
2983,14032,63,1001
2984,14032,64,1002
2985,14032,65,1001
2986,14032,66,1002
2987,14033,67,302111
2988,14033,68,302121
2989,14033,69,302111
2990,14033,70,302112
2991,14033,71,302111
2992,14033,72,302111
2993,14033,73,302111
2994,14033,74,302111
2995,14033,75,302112
2996,14033,76,302111
2997,14033,77,302111
2998,14033,78,302121
2999,14033,79,302112
3000,14033,80,302112
3001,14033,81,302112
3002,14033,82,302111
3003,14033,83,302111
3004,14033,84,302111
3005,14033,85,302113
3006,14033,86,302113
3007,14033,87,302113
3008,14033,88,302113
3009,14033,89,302113
3010,14033,90,302113
3011,14033,91,302113
3012,14033,92,302131
3013,14033,93,302114
3014,14033,94,302114
3015,14033,95,302114
3016,14033,96,1002
3017,14033,97,1001
3018,14033,98,1002
3019,14033,99,1001
3020,14041,1,102221
3021,14041,4,102211
3022,14041,5,102211
3023,14041,2,102213
3024,14041,3,102213
3025,14041,6,102211
3026,14041,7,102211
3027,14041,8,102211
3028,14041,9,102211
3029,14041,10,102211
3030,14041,11,102211
3031,14041,12,102213
3032,14041,13,102213
3033,14041,14,102211
3034,14041,15,102211
3035,14041,16,102211
3036,14041,17,102211
3037,14041,18,102211
3038,14041,19,102212
3039,14041,20,102201
3040,14041,21,102201
3041,14041,22,102201
3042,14041,23,102201
3043,14041,24,102201
3044,14041,25,102221
3045,14041,26,102231
3046,14041,29,102213
3047,14041,30,102213
3048,14041,34,102214
3049,14041,31,102214
3050,14041,32,102214
3051,14041,33,102214
3052,14041,36,1002
3053,14041,37,1002
3054,14041,38,1001
3055,14041,39,1002
3056,14041,35,1001
3057,14041,1,1002
3058,14042,1,202221
3059,14042,4,202211
3060,14042,5,202211
3061,14042,2,202213
3062,14042,3,202213
3063,14042,6,202211
3064,14042,7,202211
3065,14042,8,202211
3066,14042,9,202211
3067,14042,10,202211
3068,14042,11,202211
3069,14042,12,202213
3070,14042,13,202213
3071,14042,14,202211
3072,14042,15,202211
3073,14042,16,202211
3074,14042,17,202211
3075,14042,18,202211
3076,14042,19,202212
3077,14042,20,202201
3078,14042,21,202201
3079,14042,22,202201
3080,14042,23,202201
3081,14042,24,202201
3082,14042,25,202221
3083,14042,26,202231
3084,14042,29,202213
3085,14042,30,202213
3086,14042,34,202214
3087,14042,31,202214
3088,14042,32,202214
3089,14042,33,202214
3090,14042,36,1002
3091,14042,37,1002
3092,14042,38,1001
3093,14042,39,1002
3094,14042,35,1001
3095,14042,1,1002
3096,14043,1,302221
3097,14043,4,302211
3098,14043,5,302211
3099,14043,2,302213
3100,14043,3,302213
3101,14043,6,302211
3102,14043,7,302211
3103,14043,8,302211
3104,14043,9,302211
3105,14043,10,302211
3106,14043,11,302211
3107,14043,12,302213
3108,14043,13,302213
3109,14043,14,302211
3110,14043,15,302211
3111,14043,16,302211
3112,14043,17,302211
3113,14043,18,302211
3114,14043,19,302212
3115,14043,20,302201
3116,14043,21,302201
3117,14043,22,302201
3118,14043,23,302201
3119,14043,24,302201
3120,14043,25,302221
3121,14043,26,302231
3122,14043,29,302213
3123,14043,30,302213
3124,14043,34,302214
3125,14043,31,302214
3126,14043,32,302214
3127,14043,33,302214
3128,14043,36,1002
3129,14043,37,1002
3130,14043,38,1001
3131,14043,39,1002
3132,14043,35,1001
3133,14043,1,1002
3134,14051,3,102321
3135,14051,1,102312
3136,14051,2,102312
3137,14051,6,102311
3138,14051,7,102311
3139,14051,8,102311
3140,14051,9,102311
3141,14051,4,102313
3142,14051,5,102313
3143,14051,13,102321
3144,14051,10,102311
3145,14051,11,102311
3146,14051,12,102311
3147,14051,16,102311
3148,14051,17,102311
3149,14051,14,102313
3150,14051,15,102313
3151,14051,18,102312
3152,14051,19,102312
3153,14051,20,102301
3154,14051,21,102301
3155,14051,22,102301
3156,14051,23,102301
3157,14051,24,102301
3158,14051,25,102301
3159,14051,26,102301
3160,14051,27,102301
3161,14051,28,102301
3162,14051,29,102301
3163,14051,32,102331
3164,14051,34,102322
3165,14051,33,102322
3166,14051,36,1002
3167,14051,37,1002
3168,14051,38,101
3169,14051,35,1001
3170,14052,40,202312
3171,14052,41,202321
3172,14052,39,202312
3173,14052,44,202311
3174,14052,45,202311
3175,14052,46,202311
3176,14052,47,202311
3177,14052,42,202313
3178,14052,43,202313
3179,14052,49,202311
3180,14052,50,202311
3181,14052,51,202321
3182,14052,48,202311
3183,14052,53,202313
3184,14052,54,202311
3185,14052,55,202311
3186,14052,52,202313
3187,14052,56,202312
3188,14052,57,202312
3189,14052,59,202301
3190,14052,60,202301
3191,14052,61,202301
3192,14052,62,202301
3193,14052,63,202301
3194,14052,64,202301
3195,14052,65,202301
3196,14052,66,202301
3197,14052,67,202301
3198,14052,58,202301
3199,14052,70,202331
3200,14052,71,202322
3201,14052,72,202322
3202,14052,74,1002
3203,14052,75,1002
3204,14052,76,101
3205,14052,73,1001
3206,14053,78,302312
3207,14053,79,302321
3208,14053,77,302312
3209,14053,81,302313
3210,14053,82,302311
3211,14053,83,302311
3212,14053,84,302311
3213,14053,85,302311
3214,14053,80,302313
3215,14053,88,302311
3216,14053,89,302321
3217,14053,86,302311
3218,14053,87,302311
3219,14053,91,302313
3220,14053,92,302311
3221,14053,93,302311
3222,14053,90,302313
3223,14053,94,302312
3224,14053,95,302312
3225,14053,98,302301
3226,14053,99,302301
3227,14053,100,302301
3228,14053,101,302301
3229,14053,102,302301
3230,14053,103,302301
3231,14053,104,302301
3232,14053,105,302301
3233,14053,96,302301
3234,14053,97,302301
3235,14053,108,302331
3236,14053,109,302322
3237,14053,110,302322
3238,14053,114,101
3239,14053,111,1001
3240,14053,112,1002
3241,14053,113,1002
3242,14061,1,102421
3243,14061,2,102411
3244,14061,3,102411
3245,14061,4,102411
3246,14061,5,102411
3247,14061,15,102412
3248,14061,16,102412
3249,14061,6,102401
3250,14061,7,102401
3251,14061,8,102401
3252,14061,9,102401
3253,14061,10,102401
3254,14061,11,102401
3255,14061,12,102401
3256,14061,13,102401
3257,14061,14,102401
3258,14061,17,102421
3259,14061,18,102411
3260,14061,19,102411
3261,14061,20,102412
3262,14061,21,102412
3263,14061,22,102411
3264,14061,23,102411
3265,14061,24,102411
3266,14061,25,102411
3267,14061,26,102411
3268,14061,27,102411
3269,14061,29,102402
3270,14061,30,102402
3271,14061,31,102402
3272,14061,32,102402
3273,14061,33,102413
3274,14061,34,102413
3275,14061,28,102402
3276,14061,35,102422
3277,14061,36,102422
3278,14061,40,1002
3279,14061,41,1001
3280,14061,37,1002
3281,14061,38,1001
3282,14061,39,1002
3283,14062,42,202421
3284,14062,44,202411
3285,14062,45,202411
3286,14062,46,202411
3287,14062,43,202411
3288,14062,48,202401
3289,14062,49,202401
3290,14062,50,202401
3291,14062,51,202401
3292,14062,52,202401
3293,14062,53,202401
3294,14062,54,202401
3295,14062,55,202401
3296,14062,56,202412
3297,14062,57,202412
3298,14062,47,202401
3299,14062,58,202421
3300,14062,60,202411
3301,14062,59,202411
3302,14062,62,202412
3303,14062,61,202412
3304,14062,64,202411
3305,14062,65,202411
3306,14062,66,202411
3307,14062,67,202411
3308,14062,68,202411
3309,14062,63,202411
3310,14062,70,202402
3311,14062,71,202402
3312,14062,72,202402
3313,14062,73,202402
3314,14062,74,202413
3315,14062,75,202413
3316,14062,69,202402
3317,14062,76,202422
3318,14062,77,202422
3319,14062,79,1001
3320,14062,80,1002
3321,14062,81,1002
3322,14062,82,1001
3323,14062,78,1002
3324,14063,83,302421
3325,14063,87,302411
3326,14063,84,302411
3327,14063,85,302411
3328,14063,86,302411
3329,14063,89,302401
3330,14063,90,302401
3331,14063,91,302401
3332,14063,92,302401
3333,14063,93,302401
3334,14063,94,302401
3335,14063,95,302401
3336,14063,96,302401
3337,14063,97,302412
3338,14063,98,302412
3339,14063,88,302401
3340,14063,99,302421
3341,14063,100,302411
3342,14063,101,302411
3343,14063,103,302412
3344,14063,102,302412
3345,14063,106,302411
3346,14063,107,302411
3347,14063,108,302411
3348,14063,109,302411
3349,14063,104,302411
3350,14063,105,302411
3351,14063,112,302402
3352,14063,113,302402
3353,14063,114,302402
3354,14063,115,302413
3355,14063,116,302413
3356,14063,110,302402
3357,14063,111,302402
3358,14063,118,302422
3359,14063,117,302422
3360,14063,120,1001
3361,14063,121,1002
3362,14063,122,1002
3363,14063,123,1001
3364,14063,119,1002
3365,21011,1,102421
3366,21011,2,102411
3367,21011,3,102411
3368,21011,4,102411
3369,21011,5,102411
3370,21011,15,102412
3371,21011,16,102412
3372,21011,6,102401
3373,21011,7,102401
3374,21011,8,102401
3375,21011,9,102401
3376,21011,10,102401
3377,21011,11,102401
3378,21011,12,102401
3379,21011,13,102401
3380,21011,14,102401
3381,21011,17,102421
3382,21011,18,102411
3383,21011,19,102411
3384,21011,20,102412
3385,21011,21,102412
3386,21011,22,102411
3387,21011,23,102411
3388,21011,24,102411
3389,21011,25,102411
3390,21011,26,102411
3391,21011,27,102411
3392,21011,29,102402
3393,21011,30,102402
3394,21011,31,102402
3395,21011,32,102402
3396,21011,33,102413
3397,21011,34,102413
3398,21011,28,102402
3399,21011,35,102422
3400,21011,36,102422
3401,21011,40,1002
3402,21011,41,1001
3403,21011,37,1002
3404,21011,38,1001
3405,21011,39,1002
3406,21012,42,202421
3407,21012,44,202411
3408,21012,45,202411
3409,21012,46,202411
3410,21012,43,202411
3411,21012,48,202401
3412,21012,49,202401
3413,21012,50,202401
3414,21012,51,202401
3415,21012,52,202401
3416,21012,53,202401
3417,21012,54,202401
3418,21012,55,202401
3419,21012,56,202412
3420,21012,57,202412
3421,21012,47,202401
3422,21012,58,202421
3423,21012,60,202411
3424,21012,59,202411
3425,21012,62,202412
3426,21012,61,202412
3427,21012,64,202411
3428,21012,65,202411
3429,21012,66,202411
3430,21012,67,202411
3431,21012,68,202411
3432,21012,63,202411
3433,21012,70,202402
3434,21012,71,202402
3435,21012,72,202402
3436,21012,73,202402
3437,21012,74,202413
3438,21012,75,202413
3439,21012,69,202402
3440,21012,76,202422
3441,21012,77,202422
3442,21012,79,1001
3443,21012,80,1002
3444,21012,81,1002
3445,21012,82,1001
3446,21012,78,1002
3447,21013,83,302421
3448,21013,87,302411
3449,21013,84,302411
3450,21013,85,302411
3451,21013,86,302411
3452,21013,89,302401
3453,21013,90,302401
3454,21013,91,302401
3455,21013,92,302401
3456,21013,93,302401
3457,21013,94,302401
3458,21013,95,302401
3459,21013,96,302401
3460,21013,97,302412
3461,21013,98,302412
3462,21013,88,302401
3463,21013,99,302421
3464,21013,100,302411
3465,21013,101,302411
3466,21013,103,302412
3467,21013,102,302412
3468,21013,106,302411
3469,21013,107,302411
3470,21013,108,302411
3471,21013,109,302411
3472,21013,104,302411
3473,21013,105,302411
3474,21013,112,302402
3475,21013,113,302402
3476,21013,114,302402
3477,21013,115,302413
3478,21013,116,302413
3479,21013,110,302402
3480,21013,111,302402
3481,21013,118,302422
3482,21013,117,302422
3483,21013,120,1001
3484,21013,121,1002
3485,21013,122,1002
3486,21013,123,1001
3487,21013,119,1002
