dwTemplateID,strName,byShape,byDamegePro,byJob,dwCostSP,dwIgnoreAction,byTargetType,dwHitPer,dwCriticalPer,dwCriticalDmgPer,wAoeAimNum,nAoeArea,byAoeCenterType,nAoeCenterData,byAoeAreaType,nAoeAreaData,byIgnoreDef,dwIgnoreDefendAmount,dwDamagePer,naMoreDamagePer[MONSTER_BODY_TYPE_max],bySkillEffect,dwDirectDmgMin,dwDirectDmgMax,dwDmg[10],dwAtkPowerPer[10],sSkillEffectSelf[8],sSkillEffect[8],sSkillEffectHitPoint[8],Description,icon,ParentID,hitPoint,EffectAnchor,EffectStartTime,EffectFile,EffectLifeTime,SkillTimerTrigger,SkillTimerInterval,MoveSpeed,MoveBeginTime,MoveEndTime,RotateBeginTime,RotateEndTime,shakeCamera,ShakeLevel,AudioConf,AudioStartTime,ClassName,CastDistance,SelfEffect,SelfEffectLife,ExplosionEffect,ExplosionEffectLife,HitEffect,HitEffectRotate,HitEffectLife,HitDummy,animation,AnimFadeTime,WeaponTrailLife,WeaponTrailDisappear,WeaponTrailLength,WeaponTrailDelay,Enable,CalcDamage,ZoomInStartTime,ZoomInEndTime,ZoomInLevel
3009,技能3-独眼龙托尔波,0,0,0,0,0,5,0,0,0,20,2500,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,5000,,1038,,使自身狂暴，伤害提高,,0,5000,gamelevel,1,Effect/MainChar/$Fx_orc_torpa/Fx_Orc_Torpa_Skill_Attack04.prefab,3000,0,0,0,0,0,0,0,0,0,monster_sound/$orc_torpa_skill03_voice.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill04,0,0,0,0,0,1,1,0,0,0
3010,技能-刽子手贝克塔鲁,0,0,0,0,0,5,0,0,0,20,3000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,15000,,,,前方普通攻击伤害,,0,3900,self,1,Effect/MainChar/$Fx_orc_leader/Fx_orc_leader_attack01.prefab,5000,0,0,0,0,0,0,0,0,0,monster_sound/$mon_orc_leader_skill_02.wav,100,sdBaseState,2000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3011,技能-地精精锐兵boss（穿刺）,0,0,0,0,0,5,0,0,0,20,7000,0,0,7,1000,0,0,10000,0;0;0;0,0,0,0,0,15000,,,,前方180度造成伤害。,,0,5700,self,1,Effect/MainChar/$Fx_kobold_elite_mask/Fx_kobold_elite_mask_skill_attack02.prefab,1500,0,0,0,0,0,0,0,0,0,monster_sound/$mon_kobold_elite_attack_b.wav,100,sdBaseState,3000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3012,技能-学徒阿尔贝托,0,0,0,0,0,5,0,0,0,20,4000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,15000,,1005,,造成360度aoe，并击退目标,,0,5300,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$mon_ogre_worker_attack_b.wav,100,sdBaseState,2500,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,1,0,0,0
3013,技能-狂暴者佐隆,0,0,0,0,0,5,0,0,0,20,9000,0,0,7,2000,0,0,10000,0;0;0;0,0,0,0,0,20000,,,,前方长方形攻击,,0,6300,self,1,Effect/MainChar/$Fx_Zuluk/Zuluk_002.prefab,5500,0,0,0,0,0,0,0,0,0,monster_sound/$ogre_zuluk_atk2.wav;monster_sound/$ogre_zuluk_attack02_voice.wav,100;101,sdBaseState,6000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3014,技能-豺狼人侦察兵,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0;0;0,0;0;0,,1012,,向前方连续发射3只弩箭,,0,4000;5500;7000,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$mon_gnoll_scout_attack_a.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill05,0,0,0,0,0,1,0,0,0,0
3015,古代岩石巨人(左侧攻击）,0,0,0,0,0,5,0,0,0,20,4000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,10000,,,,前方普通攻击伤害,,0,6400,gamelevel,1,Effect/MainChar/$Fx_boss_golem/Fx_boss_golem_skill01.prefab,5000,0,0,0,0,0,0,0,0,0,monster_sound/$mon_boss_golem_attack_r_1.wav,100,sdBaseState,6000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
3016,古代岩石巨人(右侧攻击）,0,0,0,0,0,5,0,0,0,20,4000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,10000,,,,前方普通攻击伤害,,0,6400,gamelevel,1,Effect/MainChar/$Fx_boss_golem/Fx_boss_golem_skill01.prefab,5000,0,0,0,0,0,0,0,0,0,monster_sound/$mon_boss_golem_attack_r_1.wav,100,sdBaseState,6000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
3017,古代岩石巨人(前方长方形）,0,0,0,0,0,5,0,0,0,20,20000,0,0,7,2000,0,0,10000,0;0;0;0,0,0,0,0,25000,,,,前方长方形攻击,,0,6400,gamelevel,1,Effect/MainChar/$Fx_boss_golem/Fx_boss_golem_skill04.prefab,5000,0,0,0,0,0,0,0,0,0,monster_sound/$boss_golem_skill11_roket_punch1.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill04,0,0,0,0,0,1,1,0,0,0
3018,古代岩石巨人(前方攻击）,0,0,0,0,0,5,0,0,0,20,9000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,15000,,,,前方120度伤害,,0,4500,gamelevel,1,Effect/MainChar/$Fx_boss_golem/Fx_boss_golem_skill07.prefab,4000,0,0,0,0,0,0,0,0,0,monster_sound/$mon_boss_golem_attack_r_1.wav,100,sdBaseState,8000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill07,0,0,0,0,0,1,1,0,0,0
3019,古代岩石巨人(召唤落石）,0,0,0,0,0,5,0,0,0,20,4000,0,0,5,60,0,0,10000,0;0;0;0,0,0,0,0;0;0;0;0;0,0;0;0;0;0;0,,1027,,召唤6个落石,,0,4500;5500;6500;7500;8500;9500,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$mon_boss_golem_attack_v.wav,100,sdBaseState,8000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill05,0,0,0,0,0,1,0,0,0,0
3020,技能-豺狼人弩箭手（消失）,0,0,0,0,0,5,0,0,0,20,3000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,10000,,1019,,原地消失，2秒后出现,,0,3900,self,1,Effect/MainChar/$Tongyong/chusheng/Fx_xiaoshi_s.prefab,1500,0,0,0,0,0,0,0,0,0,monster_sound/$mon_gnoll_scout_prov.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
3021,深渊1-独眼龙托尔波,0,0,0,0,0,5,0,0,0,20,4000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0;0;0;0;0;0;0,2000;2000;2000;2000;2000;2000;2000,,,,360度的多次aoe,,0,3500;4200;4700;5200;5700;6700;7200,self,1,Effect/MainChar/$Fx_orc_torpa/Fx_orc_torpa_attack02_5.prefab,2000,0,0,0,0,0,0,0,0,0,monster_sound/$orc_torpa_skill02_1.wav;monster_sound/$orc_torpa_skill02_1_voice.wav,100;101,sdBaseState,3000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3022,深渊2-独眼龙托尔波,0,0,0,0,0,5,0,0,0,20,4000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,10000,,1010,,前方180度造成伤，并击退目标,,0,4700,self,1,Effect/MainChar/$Fx_orc_torpa/Fx_orc_torpa_attack03_2.prefab,2000,0,0,0,0,0,0,0,0,0,monster_sound/$orc_torpa_skill03.wav;monster_sound/$orc_torpa_skill03_voice.wav,100;101,sdBaseState,3000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,1,0,0,0
3023,深渊3-独眼龙托尔波(秒杀）,0,0,0,0,0,5,0,0,0,20,30000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,0,,1020,,对半径30米内的所有目标造成最大生命值50%的伤害。,,0,5000,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$orc_torpa_skill03_voice.wav,100,sdBaseState,30000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill04,0,0,0,0,0,1,0,0,0,0
3024,技能-地精监视兵boss,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,10000,,1021,,地精监视兵发射投石,,0,7800,self,1,Effect/MainChar/$Fx_kobold_guard/Fx_kobold_guard_skill02.prefab,2000,0,0,0,0,0,0,0,0,0,monster_sound/$mon_gnoll_arbalester_attack_a.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
3025,技能-食人魔勇士,0,0,0,0,0,5,0,0,0,20,3000,0,3600,1,90,0,0,10000,0;0;0;0,0,0,0,0,15000,,,,前方普通攻击伤害,,0,8000,self;gamelevel,1;8000,Effect/MainChar/$Fx_ogre_warrior/Fx_ogre_worker_skill03.prefab;Effect/MainChar/$Tongyong/suishi/Fx_suishi_01.prefab,5000;2000,0,0,0,0,0,0,0,0,0,monster_sound/$mon_orc_leader_skill_02.wav;monster_sound/$mon_ogre_worker_attack_b.wav,100;7500,sdBaseState,3500,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,1,0,0,0
3026,技能-狂暴者佐隆（拉人）,0,0,0,0,0,5,0,0,0,20,10000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1023;1036,,将半径10米内的所有目标拉直身边，并造成伤害,,0,3000,self,1,Effect/MainChar/$Fx_Zuluk/Zuluk_004.prefab,3000,0,0,0,0,0,0,0,0,0,monster_sound/$ogre_zuluk_provocation01_voice.wav,100,sdBaseState,8000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill05,0,0,0,0,0,1,1,0,0,0
3027,技能-特林特（拉人）,0,0,0,0,0,5,0,0,0,20,10000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1023;1036,,将半径10米内的所有目标拉直身边，并造成伤害,,0,3000,self,1,Effect/MainChar/$Fx_treant/Fx_treant_skill_01.prefab,2500,0,0,0,0,0,0,0,0,0,monster_sound/$monster_treant_attack_a.wav,100,sdBaseState,8000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,1,0,0,0
3028,技能-特林特（旋风）,0,0,0,0,0,5,0,0,0,20,10000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,15000,,1024,,放出巨大的旋风,,0,5800,self,1,Effect/MainChar/$Fx_treant/Fx_treant_skill_02.prefab,2500,0,0,0,0,0,0,0,0,0,monster_sound/$monster_treant_attack_a.wav,2500,sdBaseState,8000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
3029,技能-幼虫小恶魔（boss),0,0,0,0,0,5,0,0,0,20,1500,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,10000,,1026,,发出一圈绿色光球,,0,8500,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$mon_imp_caterpillar_attack.wav,7000,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
3030,技能2-岩石巨人,0,0,0,0,0,5,0,0,0,20,7500,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,15000,,1007,,360度打击，并击飞周围目标,,0,3700,self,1,Effect/MainChar/$Fx_rockgolem/Fx_rockgolem_skill_01.prefab,4000,0,0,0,0,0,0,0,0,0,monster_sound/$rockgolem_skill_attack01.wav,100,sdBaseState,4000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3031,技能3-岩石巨人,0,0,0,0,0,5,0,0,0,20,2500,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,5000,,1037,,使自身狂暴，伤害提高,,0,2000,gamelevel,1,Effect/MainChar/$Fx_rockgolem/Fx_rockgolem_skill_02.prefab,2000,0,0,0,0,0,0,0,0,0,monster_sound/$rockgolem_skill_attack01.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill04,0,0,0,0,0,1,1,0,0,0
3032,技能-兽人突击兵（击飞）,0,0,0,0,0,5,0,0,0,20,6000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,15000,,1007,,360度打击，并击飞周围目标,,0,6000,self,1,Effect/MainChar/$Fx_Orc_Trainer/Fx_Orc_Trainer_Hit.prefab,2500,0,0,0,0,0,0,0,0,0,monster_sound/$mon_ogre_worker_prov1.wav,5000,sdBaseState,4000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,1,0,0,0
3033,技能-食人魔勇士（击晕）,0,0,0,0,0,5,0,0,0,20,8000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,15000,,1036,,360度打击，并击晕,,0,5500,self,1,Effect/MainChar/$Fx_Orc_Trainer/Fx_Orc_Trainer_Hit.prefab,2500,0,0,0,0,0,0,0,0,0,monster_sound/$mon_orc_leader_skill_02.wav;monster_sound/$mon_ogre_worker_attack_b.wav,100;3000,sdBaseState,5000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3034,技能-地精精锐兵boss（多重）,0,0,0,0,0,5,0,0,0,20,6000,0,0,7,1000,0,0,10000,0;0;0;0,0,0,0,0;0;0;0;0,5000;5000;5000;5000;5000,,,,前方120度多段攻击,,0,5500;6500;7500;8500;9500,self,1,Effect/MainChar/$Fx_kobold_elite_mask/Fx_kobold_elite_mask_skill_03.prefab,3000,0,0,0,0,0,0,0,0,0,monster_sound/$mon_kobold_elite_attack_b.wav,100,sdBaseState,3000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,1,0,0,0
3035,技能1-独眼龙旋风斩（狂暴）,0,0,0,0,0,5,0,0,0,20,4000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0;0;0;0;0;0;0,5000;5000;5000;5000;5000;5000;5000,,1029,,360度的多次aoe,,0,3500;4200;4700;5200;5700;6700;7200,self,1,Effect/MainChar/$Fx_orc_torpa/Fx_orc_torpa_attack02_5.prefab,5000,0,0,0,0,0,0,0,0,0,monster_sound/$orc_torpa_skill02_1.wav;monster_sound/$orc_torpa_skill02_1_voice.wav,100;101,sdBaseState,3000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3036,技能2-独眼龙击退（狂暴）,0,0,0,0,0,5,0,0,0,20,4000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,10000,,1030,,前方180度造成伤，并击退目标,,0,4700,self,1,Effect/MainChar/$Fx_orc_torpa/Fx_orc_torpa_attack03_2.prefab,2500,0,0,0,0,0,0,0,0,0,monster_sound/$orc_torpa_skill03.wav;monster_sound/$orc_torpa_skill03_voice.wav,100;101,sdBaseState,3000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,1,0,0,0
3037,黑魔法师(前方长方形）,0,0,0,0,0,5,0,0,0,20,20000,0,0,7,2000,0,0,10000,0;0;0;0,0,0,0,0,25000,,,,前方长方形攻击,,0,6400,gamelevel,1,Effect/MainChar/$Fx_boss_kelvor/Fx_boss_kelvor_skill_04_line.prefab,5000,0,0,0,0,0,0,0,0,0,monster_sound/$mon_boss_kelvor_attack_d.wav;monster_sound/$mon_boss_kelvor_attack_d_fire.wav,100;6000,sdBaseState,20000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill04,0,0,0,0,0,1,1,0,0,0
3038,黑魔法师（召唤陷阱）,0,0,0,0,0,5,0,0,0,20,4000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1032,,在目标脚底召唤陷阱,,0,5000,self,1,Effect/MainChar/$Fx_boss_kelvor/Fx_boss_kelvor_hand.prefab,2500,0,0,0,0,0,0,0,0,0,monster_sound/$mon_boss_kelvor_attack_c.wav,100,sdBaseState,20000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
3039,黑魔法师（消失）,0,0,0,0,0,5,0,0,0,20,3000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,10000,,1033,,原地消失，5秒后出现,,0,3900,self,1,Effect/MainChar/$Fx_boss_kelvor/Fx_boss_kelvor_skill_xiaoshi.prefab,1500,0,0,0,0,0,0,0,0,0,monster_sound/$boss_kelvor_skill_attack05_1.wav,100,sdBaseState,10000,,0,,0,,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
3040,黑魔法师（狂暴召唤陷阱）,0,0,0,0,0,5,0,0,0,20,4000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1034;1032,,在目标脚底召唤陷阱,,0,5000,self,1,Effect/MainChar/$Fx_boss_kelvor/Fx_boss_kelvor_hand.prefab,2500,0,0,0,0,0,0,0,0,0,monster_sound/$mon_boss_kelvor_attack_c.wav,100,sdBaseState,20000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
3041,黑魔法师（360度）,0,0,0,0,0,5,0,0,0,20,5000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,25000,,1007,,360度打击，并击飞周围目标,,0,6000,self,1,Effect/MainChar/$Fx_boss_kelvor/Fx_boss_kelvor_skill_01.prefab,4000,0,0,0,0,0,0,0,0,0,monster_sound/$mon_boss_kelvor_attack_a1.wav,100,sdBaseState,20000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3042,技能-豺狼人弩箭手（消失）,0,0,0,0,0,5,0,0,0,20,3000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,10000,,1039,,原地消失，2秒后出现,,0,3900,self,1,Effect/MainChar/$Tongyong/chusheng/Fx_xiaoshi_s.prefab,1500,0,0,0,0,0,0,0,0,0,monster_sound/$mon_gnoll_scout_prov.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
3043,深渊-狂暴者佐隆（秒杀）,0,0,0,0,0,5,0,0,0,20,30000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1020,,对半径30米内的所有目标造成最大生命值50%的伤害。,,0,3000,self,3000,Effect/MainChar/$Tongyong/Boss_fire/Fx_Boss_fire.prefab,2000,0,0,0,0,0,0,0,0,0,monster_sound/$ogre_zuluk_provocation01_voice.wav,100,sdBaseState,30000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill05,0,0,0,0,0,1,0,0,0,0
3044,深渊-特林特（秒杀）,0,0,0,0,0,5,0,0,0,20,30000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1020,,对半径30米内的所有目标造成最大生命值50%的伤害。,,0,3000,self,3000,Effect/MainChar/$Tongyong/Boss_fire/Fx_Boss_fire.prefab,2000,0,0,0,0,0,0,0,0,0,monster_sound/$monster_treant_attack_a.wav,100,sdBaseState,30000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
3045,深渊-古代岩石巨人（秒杀）,0,0,0,0,0,5,0,0,0,20,30000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1020,,对半径30米内的所有目标造成最大生命值50%的伤害。,,0,4500,self,4500,Effect/MainChar/$Tongyong/Boss_fire/Fx_Boss_fire.prefab,2000,0,0,0,0,0,0,0,0,0,monster_sound/$mon_boss_golem_attack_v.wav,100,sdBaseState,30000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill05,0,0,0,0,0,1,0,0,0,0
3046,深渊-狂暴者佐隆（秒杀）,0,0,0,0,0,5,0,0,0,20,30000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1020,,对半径30米内的所有目标造成最大生命值50%的伤害。,,0,3000,self,3000,Effect/MainChar/$Tongyong/Boss_fire/Fx_Boss_fire.prefab,2000,0,0,0,0,0,0,0,0,0,monster_sound/$ogre_zuluk_provocation01_voice.wav,100,sdBaseState,30000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
3047,技能-甲壳虫(boss)翅膀扇动,0,0,0,0,0,5,0,0,0,20,3500,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0;0;0;0;0;0,3500;3500;3500;3500;3500;3500,,,,扇动翅膀造成多次伤害,,0,2000;3000;4000;5000;6000;7000,self,1,Effect/MainChar/$Fx_zealot_helmetbeetle/Fx_zealot_helmetbeetle_skill02.prefab,2500,0,0,0,0,0,0,0,0,0,monster_sound/$mon_helmet_beetle_attack_b.wav,100,sdBaseState,2500,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3048,技能-铁螳螂怪（boss）,0,0,0,0,0,5,0,0,0,20,2000,0,2000,1,0,0,0,10000,0;0;0;0,0,0,0,0;0;0;0,5000;5000;5000;5000,,,,前方范围普通攻击伤害,,0,2900;3900;5500;7000,gamelevel,1,Effect/MainChar/$Fx_battle_scythe/Fx_battle_scythe_skill01.prefab,2500,0,0,0,0,0,0,0,0,0,monster_sound/$mon_desert_scythe_attack_b1.wav,100,sdBaseState,2000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3049,技能-小妖精密探（boss）,0,0,0,0,0,5,0,0,0,20,1000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0;0;0,6000;6000;6000,,1045,,向前连发3支毒镖,,0,2500;4500;6500,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$gremlin_normal_skill_attack02.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
3050,技能-藤蔓花（boss）,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0;0;0,0;0;0,,1053,,向四周发射6个毒球,,0,5500;7000;8500,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$ivy_flower_attack_1_b.wav;monster_sound/$ivy_flower_attack_1_b.wav;monster_sound/$ivy_flower_attack_1_b.wav,2500;4000;5500,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
3052,技能-女王蚂蚁（boss）,0,0,0,0,0,5,0,0,0,20,1000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0;0;0;0;0;0;0;0,3000;3000;3000;3000;3000;3000;3000;3000,,1047,,连续发射8轮毒镖,,0,2500;3300;4200;4900;5700;6300;7200;8100,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$mon_desert_ant_queen_attack.wav;monster_sound/$mon_desert_ant_queen_attack.wav;monster_sound/$mon_desert_ant_queen_attack.wav;monster_sound/$mon_desert_ant_queen_attack.wav;monster_sound/$mon_desert_ant_queen_attack.wav;monster_sound/$mon_desert_ant_queen_attack.wav;monster_sound/$mon_desert_ant_queen_attack.wav;monster_sound/$mon_desert_ant_queen_attack.wav,1100;1900;2800;3500;4300;4900;5800;6700,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
3053,技能-小蜥蜴王（boss）,0,0,0,0,0,5,0,0,0,20,5000,0,0,1,0,0,0,15000,0;0;0;0,0,0,0,0;0;0;0,5000;5000;5000;15000,,1070,4,原地跃起砸地，并召唤旋风,,0,3500;4500;5500;7800,gamelevel,1,Effect/MainChar/$Fx_melee_kinglizard_little/Fx_melee_kinglizard_little_skill02.prefab,3000,0,0,0,0,0,0,0,0,0,monster_sound/$mon_spiny_king_lizard_attack_b1.wav;monster_sound/$mon_ogre_worker_attack_b.wav,1000;6000,sdBaseState,3500,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3054,技能-近战沙基安（boss）,0,0,0,0,0,5,0,0,0,20,5000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0;0,0;10000,,1050,1,瞬移后造成伤害。,,0,100;4500,self,1,Effect/MainChar/$Fx_melee_shakian_sword/Fx_melee_shakian_sword_skill04.prefab,1500,0,0,0,0,0,0,0,0,0,monster_sound/$mon_shakian_shield_attack_b1_sfx.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill04,0,0,0,0,0,1,1,0,0,0
3055,技能-长矛沙基安（boss）,0,0,0,0,0,5,0,0,0,20,4500,0,0,7,500,0,0,10000,0;0;0;0,0,0,0,0;0,0;10000,,1050,1,瞬移后造成伤害。,,0,100;6000,self,1,Effect/MainChar/$Fx_range_shakian_spear/Fx_range_shakian_spear_skill02.prefab,2000,0,0,0,0,0,0,0,0,0,monster_sound/mon_shakian_spear_attack_b1_sfx.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3056,技能-小妖精密探360（boss）,0,0,0,0,0,5,0,0,0,20,1000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1049,,向前连发3支毒镖,,0,6500,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$gremlin_normal_skill_attack01_1.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill01,0,0,0,0,0,1,0,0,0,0
